"IDNumber";"LastName";"FirstName";"Sex";"DOB";"Firstonlist"
"800082";"Cappello";"Renato";"M";1953.1.3 0:00:00;1973.7.1 0:00:00
"1701584";"Malmdin";"Nils-Ake";"M";1944.9.8 0:00:00;1973.7.1 0:00:00
"777778149";"Raizman";"Maurice";"M";1905.2.26 0:00:00;1973.7.1 0:00:00
"1701509";"Nordstrom";"Felix";"M";1944.6.5 0:00:00;1973.7.1 0:00:00
"11600101";"Vitolinsh";"Alvis";"M";1946.6.15 0:00:00;1973.7.1 0:00:00
"1201344";"Buza";"Adrian";"M";1937.4.22 0:00:00;1973.7.1 0:00:00
"11600144";"Kirilov";"Valentins";"M";1938.3.22 0:00:00;1973.7.1 0:00:00
"11600128";"Klovans";"Janis";"M";1935.4.9 0:00:00;1973.7.1 0:00:00
"1200976";"Szabo";"Iuliu";"M";1933.8.29 0:00:00;1973.7.1 0:00:00
"77777928";"Jonsson";"Johann Thorir";"M";1941.10.21 0:00:00;1973.7.1 0:00:00
"1600290";"Strobel";"Ferdinand";"M";1943.1.22 0:00:00;1973.7.1 0:00:00
"777771795";"Savadkouhi";"M";"M";;1973.7.1 0:00:00
"777773001";"Bolbochan";"Jacobo";"M";1906.12.26 0:00:00;1973.7.1 0:00:00
"807664";"Capece";"Adolivio";"M";1947.1.17 0:00:00;1973.7.1 0:00:00
"777771562";"Peresypkin";"Vladimir Fedorovich";"M";1953.3.10 0:00:00;1973.7.1 0:00:00
"777772080";"Van Seeters";"Fritz";"M";1913.9.8 0:00:00;1973.7.1 0:00:00
"777772020";"Tomov";"Krum";"M";1940.4.7 0:00:00;1973.7.1 0:00:00
"777776023";"Carpinter";"Bernard";"M";1949.3.2 0:00:00;1973.7.1 0:00:00
"800546";"Porecca";"Giorgio";"M";1927.8.30 0:00:00;1973.7.1 0:00:00
"777775012";"Engert";"Immo";"M";1906.8.10 0:00:00;1973.7.1 0:00:00
"77777424";"Dobrev";"Dimitar";"M";1944.8.2 0:00:00;1973.7.1 0:00:00
"3400174";"Velasquez Ojeda";"Cesar";"M";1950.2.20 0:00:00;1973.7.1 0:00:00
"800414";"Micheli";"Carlo";"M";1946.9.15 0:00:00;1973.7.1 0:00:00
"7777711112";"Choong";"Liong On";"M";1940.1.1 0:00:00;1973.7.1 0:00:00
"801186777";"Nestler";"Vincenzo";"M";1912.1.8 0:00:00;1973.7.1 0:00:00
"77777778";"Hase";"Ricardo";"M";1946.2.6 0:00:00;1973.7.1 0:00:00
"801461777";"Primavera";"Giuseppe";"M";1917.10.20 0:00:00;1973.7.1 0:00:00
"77777111130";"Mueller";"Klaus";"M";;1973.7.1 0:00:00
"800643";"Primavera";"Roberto";"M";1941.8.20 0:00:00;1973.7.1 0:00:00
"777774020";"Drosd";"Frantisek";"M";1915.1.28 0:00:00;1973.7.1 0:00:00
"300225";"Prandstetter";"Eduard";"M";1948.12.15 0:00:00;1973.7.1 0:00:00
"1200070";"Stoica";"Valentin";"M";1950.2.15 0:00:00;1973.7.1 0:00:00
"3100049";"Saracelo";"Felix";"M";;1973.7.1 0:00:00
"301833777";"Siroky";"Mojmir";"M";1929.2.6 0:00:00;1973.7.1 0:00:00
"300667";"Beil";"Zdenek";"M";1953.8.19 0:00:00;1973.7.1 0:00:00
"2900556";"Karapchanski";"Dimitar";"M";1947.4.30 0:00:00;1973.7.1 0:00:00
"301507";"Kriz";"Miroslav";"M";1939.12.11 0:00:00;1973.7.1 0:00:00
"2803585";"Murey";"Jacob";"M";1941.8.2 0:00:00;1973.7.1 0:00:00
"3200060";"Levin";"Naum L.";"M";1933.2.8 0:00:00;1973.7.1 0:00:00
"2901056";"Stankov";"Georgi";"M";1947.3.4 0:00:00;1973.7.1 0:00:00
"3800067";"Pesantes";"Carlos";"M";1951.9.28 0:00:00;1973.7.1 0:00:00
"2901510";"Sidyakov";"Borislav";"M";1935.1.21 0:00:00;1973.7.1 0:00:00
"2901501";"Kerchev";"Zlatozar";"M";1938.4.19 0:00:00;1973.7.1 0:00:00
"2900920";"Babev";"Aleksandar";"M";1943.7.11 0:00:00;1973.7.1 0:00:00
"2900777";"Prodanov";"Dimitar";"M";1952.12.6 0:00:00;1973.7.1 0:00:00
"2901951777";"Konstantinov";"Valentin";"M";1948.2.13 0:00:00;1973.7.1 0:00:00
"2901331";"Mandrow";"Dimitar";"M";1934.5.7 0:00:00;1973.7.1 0:00:00
"2901285";"Pantaleev";"Dimitar";"M";1930.6.12 0:00:00;1973.7.1 0:00:00
"300314";"Spacek";"Petr";"M";1954.2.26 0:00:00;1973.7.1 0:00:00
"7100256";"Sampouw";"Jacobus S";"M";1944.1.28 0:00:00;1973.7.1 0:00:00
"3400107";"Donoso Velasco";"Pedro H.";"M";1944.2.26 0:00:00;1973.7.1 0:00:00
"3400298";"Carvallo Avario";"Mauricio";"M";1944.11.21 0:00:00;1973.7.1 0:00:00
"3400263";"Melhuish Nunez";"Jose";"M";1933.9.3 0:00:00;1973.7.1 0:00:00
"3300056";"Carvajal Aliaga";"Juan";"M";1938.12.27 0:00:00;1973.7.1 0:00:00
"3400492";"Zuniga Rivera";"Edmundo";"M";1946.11.11 0:00:00;1973.7.1 0:00:00
"3501264";"Valdes-Castillo";"Arnaldo";"M";1947.10.6 0:00:00;1973.7.1 0:00:00
"700738";"Nagy";"Ervin";"M";1945.7.30 0:00:00;1973.7.1 0:00:00
"3200132";"Hay";"Trevor";"M";1945.10.17 0:00:00;1973.7.1 0:00:00
"701467";"Hradeczky";"Tamas";"M";1948.4.6 0:00:00;1973.7.1 0:00:00
"3400239";"Larrain Cadaiz";"Eugenio";"M";1937.11.21 0:00:00;1973.7.1 0:00:00
"701262";"Somogyi";"Istvan";"M";1934.10.9 0:00:00;1973.7.1 0:00:00
"7100132777";"Turalakev";"Sebastian";"M";;1973.7.1 0:00:00
"7100167";"Suradiradja";"Herman";"M";1947.10.14 0:00:00;1973.7.1 0:00:00
"701505";"Pogats";"Jozsef";"M";1928.7.10 0:00:00;1973.7.1 0:00:00
"700932";"Virag";"Ferenc";"M";1945.11.1 0:00:00;1973.7.1 0:00:00
"700924";"Szeles";"Karoly";"M";1946.3.18 0:00:00;1973.7.1 0:00:00
"3800121";"Villasante";"Andres";"M";1944.9.28 0:00:00;1973.7.1 0:00:00
"4600177";"Gutman";"Lev";"M";1945.9.26 0:00:00;1973.7.1 0:00:00
"1000900";"Marcus";"Joost";"M";1947.3.5 0:00:00;1973.7.1 0:00:00
"1001540";"Nijdam";"Wim";"M";1947.7.23 0:00:00;1973.7.1 0:00:00
"100226";"Emma";"Jaime";"M";1938.1.17 0:00:00;1973.7.1 0:00:00
"1000411";"Boersma";"Paulus A";"M";1948.7.16 0:00:00;1973.7.1 0:00:00
"101516";"Anelli";"Antonio";"M";1944.5.11 0:00:00;1973.7.1 0:00:00
"102261";"Castillo";"Carlos";"M";1936.9.15 0:00:00;1973.7.1 0:00:00
"1000616";"Timman";"Anton P";"M";1948.7.1 0:00:00;1973.7.1 0:00:00
"4700112";"Omari";"Aldo";"M";;1973.7.1 0:00:00
"1000810";"Van Dop";"Arend J";"M";1950.7.3 0:00:00;1973.7.1 0:00:00
"102130";"Bulcourf";"Carlos";"M";1939.3.3 0:00:00;1973.7.1 0:00:00
"102580";"De Kirchmayr";"Emilio";"M";1930.9.29 0:00:00;1973.7.1 0:00:00
"101605777";"Garcia";"Horacio";"M";1943.8.10 0:00:00;1973.7.1 0:00:00
"1000667";"Witt";"Rob";"M";1950.10.3 0:00:00;1973.7.1 0:00:00
"4900120";"Niamdorzi";"Cagaan";"F";1940.1.1 0:00:00;1973.7.1 0:00:00
"4900049";"Jigjidsuren";"Purev";"M";1947.4.20 0:00:00;1973.7.1 0:00:00
"4700015";"Muco";"Fatos";"M";1949.4.17 0:00:00;1973.7.1 0:00:00
"500216";"Sorri";"Kari Juhani";"M";1941.10.25 0:00:00;1973.7.1 0:00:00
"1000039";"Sosonko";"Gennadi";"M";1943.5.18 0:00:00;1973.7.1 0:00:00
"5500117777";"Drira";"Mahmoud";"M";;1973.7.1 0:00:00
"702170777";"Balogh";"Bela";"M";1931.2.17 0:00:00;1973.7.1 0:00:00
"1400240";"Sloth";"Jorn";"M";1944.9.5 0:00:00;1973.7.1 0:00:00
"3500152";"Fernandez Gonzalez";"Juan Carlos";"M";1951.8.2 0:00:00;1973.7.1 0:00:00
"5800021";"Lim";"Seng-Hoo";"M";1956.6.1 0:00:00;1973.7.1 0:00:00
"6000010";"Kan";"Wai Shui";"M";1944.9.20 0:00:00;1973.7.1 0:00:00
"6300235777";"Uzman";"D";"M";;1973.7.1 0:00:00
"603252";"Vaiser";"Anatoli V";"M";1949.3.5 0:00:00;1973.7.1 0:00:00
"100722";"Hase";"Juan Carlos";"M";1948.4.24 0:00:00;1973.7.1 0:00:00
"600652";"Letzelter";"Jean-Claude";"M";1940.4.25 0:00:00;1973.7.1 0:00:00
"102172";"Marcussi";"Bartolome";"M";1933.4.26 0:00:00;1973.7.1 0:00:00
"5300037";"Loheac-Amoun";"Frank";"M";1950.1.17 0:00:00;1973.7.1 0:00:00
"5100100";"Campos Lopez";"Mario";"M";1943.5.15 0:00:00;1973.7.1 0:00:00
"5500125";"Lagha";"Khelil";"M";;1973.7.1 0:00:00
"900184";"Simic";"Radoslav";"M";1948.6.9 0:00:00;1973.7.1 0:00:00
"3500969";"Garcia";"Wilfredo";"M";1954.11.23 0:00:00;1973.7.1 0:00:00
"100811";"Mazzoleni";"Julio";"M";1930.8.14 0:00:00;1973.7.1 0:00:00
"102008";"Casas";"Fernando";"M";1926.8.21 0:00:00;1973.7.1 0:00:00
"600091";"Haik";"Aldo";"M";1952.10.19 0:00:00;1973.7.1 0:00:00
"1401041";"Auchenberg";"Per";"M";1953.4.15 0:00:00;1973.7.1 0:00:00
"1100319";"Pinkas";"Karol";"M";1950.2.13 0:00:00;1973.7.1 0:00:00
"1100157";"Nowak";"Ignacy";"M";1949.1.12 0:00:00;1973.7.1 0:00:00
"1100327";"Schinzel";"Wladyslaw";"M";1943.5.22 0:00:00;1973.7.1 0:00:00
"1100050";"Sznapik";"Aleksander";"M";1951.2.10 0:00:00;1973.7.1 0:00:00
"14000083";"Kudriashov";"Anatoli";"M";1942.4.17 0:00:00;1973.7.1 0:00:00
"13400177";"Pavlenko";"Oleg";"M";1942.1.1 0:00:00;1973.7.1 0:00:00
"1400894";"Brondum";"Eric";"M";1941.12.16 0:00:00;1973.7.1 0:00:00
"1100181";"Maciejewski";"Andrzej";"M";1951.7.9 0:00:00;1973.7.1 0:00:00
"1400533";"Poulsen";"Allan";"M";1948.6.19 0:00:00;1973.7.1 0:00:00
"14000024";"Kakageldyev";"Amanmurad";"M";1949.12.28 0:00:00;1973.7.1 0:00:00
"1401149";"Buch";"Ole";"M";1940.9.7 0:00:00;1973.7.1 0:00:00
"1400398";"Iskov";"Gert";"M";1948.7.28 0:00:00;1973.7.1 0:00:00
"13700200";"Katalymov";"Boris N";"M";1932.6.13 0:00:00;1973.7.1 0:00:00
"500038";"Rantanen";"Yrjo A.";"M";1950.4.23 0:00:00;1973.7.1 0:00:00
"5200210";"Cardoso";"RodolfoTan";"M";1937.12.25 0:00:00;1973.7.1 0:00:00
"13800035";"Zilberman";"Nathan R";"M";1940.5.3 0:00:00;1973.7.1 0:00:00
"1400096";"Ost-Hansen";"Jacob";"M";1952.8.18 0:00:00;1973.7.1 0:00:00
"1400614";"Rosenlund";"Thorbjorn";"M";1951.6.18 0:00:00;1973.7.1 0:00:00
"903094";"Jovic";"Ljubomir";"M";1942.7.22 0:00:00;1973.7.1 0:00:00
"500089";"Saren";"Ilkka J.";"M";1940.5.16 0:00:00;1973.7.1 0:00:00
"909009";"Petrovic";"Vladimir";"M";1955.2.10 0:00:00;1973.7.1 0:00:00
"1100670";"Kruszynski";"Wlodzimierz";"M";1951.6.15 0:00:00;1973.7.1 0:00:00
"903787";"Cabarkapa";"Milenko";"M";1938.7.24 0:00:00;1973.7.1 0:00:00
"9849";"Garcia Gonzales";"Guillermo";"M";1953.12.9 0:00:00;1973.7.1 0:00:00
"500194";"Kanko";"Ilkka";"M";1934.11.22 0:00:00;1973.7.1 0:00:00
"900869";"Velickovic";"Sasa";"M";1951.4.1 0:00:00;1973.7.1 0:00:00
"905291";"Ilijic";"Milan";"M";1936.10.27 0:00:00;1973.7.1 0:00:00
"902829";"Bojkovic";"Slobodan";"M";1945.7.26 0:00:00;1973.7.1 0:00:00
"907804";"Pavlovic";"Slobodan";"M";1939.7.31 0:00:00;1973.7.1 0:00:00
"1101048";"Zoltek";"Tadeusz";"M";1937.8.31 0:00:00;1973.7.1 0:00:00
"922781";"Krstic";"Slobodan";"M";1948.10.20 0:00:00;1973.7.1 0:00:00
"1100688";"Bernard";"Ryszard";"M";1944.8.21 0:00:00;1973.7.1 0:00:00
"903140";"Marjan";"Dusan";"M";1935.11.23 0:00:00;1973.7.1 0:00:00
"1101455";"Dobrzynski";"Wojciech";"M";1941.2.28 0:00:00;1973.7.1 0:00:00
"1102664";"Pioch";"Zygmunt";"M";1939.10.30 0:00:00;1973.7.1 0:00:00
"1100815";"Lokasto";"Anatol";"M";1946.7.2 0:00:00;1973.7.1 0:00:00
"900737";"Djukic";"Zeljko";"M";1948.9.30 0:00:00;1973.7.1 0:00:00
"1300393";"Vucenovic";"Dragomir";"M";1941.3.25 0:00:00;1974.5.1 0:00:00
"2000466";"Weinstein";"Norman";"M";1950.10.4 0:00:00;1974.5.1 0:00:00
"2000229";"Peters";"John A";"M";1951.2.10 0:00:00;1974.5.1 0:00:00
"2009153";"Trujillo";"Omar";"M";1951.5.21 0:00:00;1974.5.1 0:00:00
"2000296";"Meyer";"Eugene B";"M";1952.6.27 0:00:00;1974.5.1 0:00:00
"2000059";"Christiansen";"Larry M";"M";1956.6.27 0:00:00;1974.5.1 0:00:00
"2000504";"Zaltsman";"Vitaly F";"M";1941.10.26 0:00:00;1974.5.1 0:00:00
"2000873";"Grefe";"John A";"M";1947.9.6 0:00:00;1974.5.1 0:00:00
"2001683";"Thornally";"Frank";"M";1944.1.13 0:00:00;1974.5.1 0:00:00
"2000580";"Matera";"Salvatore J.";"M";1951.2.5 0:00:00;1974.5.1 0:00:00
"1800027";"Cooper";"John G";"M";1954.5.14 0:00:00;1974.5.1 0:00:00
"1300865";"Goldberger";"Ernst";"M";1931.6.24 0:00:00;1974.5.1 0:00:00
"1300458";"Roth";"Rolf";"M";1938.6.2 0:00:00;1974.5.1 0:00:00
"1300342";"Preissmann";"Emmanuel";"M";1950.6.4 0:00:00;1974.5.1 0:00:00
"1300164";"Luginbuhl";"Erwin";"M";1939.4.20 0:00:00;1974.5.1 0:00:00
"2300397777";"Hansson";"Dan";"M";1952.6.10 0:00:00;1974.5.1 0:00:00
"2300605";"Gudmundsson";"Kristjan";"M";1953.8.6 0:00:00;1974.5.1 0:00:00
"2300907";"Halldorsson";"Bragi";"M";1949.3.29 0:00:00;1974.5.1 0:00:00
"2002019";"Gilden";"Lawrence C";"M";1942.9.25 0:00:00;1974.5.1 0:00:00
"4611993";"Syre";"Christian";"M";1954.4.5 0:00:00;1974.5.1 0:00:00
"2300613";"Magnusson";"Gylfi";"M";1930.5.5 0:00:00;1974.5.1 0:00:00
"2300176";"Bjarnason";"Saevar";"M";1954.7.18 0:00:00;1974.5.1 0:00:00
"2300133";"Asmundsson";"Ingvar";"M";1934.7.10 0:00:00;1974.5.1 0:00:00
"14100550";"Gergel";"Vladimir P";"M";1939.10.17 0:00:00;1974.5.1 0:00:00
"2300745777";"Thorleifsson";"Karl";"M";1927.10.15 0:00:00;1974.5.1 0:00:00
"3500039";"Rodriguez Cepedes";"Amador";"M";1956.9.8 0:00:00;1974.5.1 0:00:00
"3600130";"Garces";"Napoleon";"M";;1974.5.1 0:00:00
"4611349";"Paehtz";"Thomas";"M";1956.9.4 0:00:00;1974.5.1 0:00:00
"4611810";"Pfeil";"Hartmut";"M";;1974.5.1 0:00:00
"4603265";"Mack";"Peter";"M";1954.12.28 0:00:00;1974.5.1 0:00:00
"4611705";"Csulits";"Anton";"M";1942.4.3 0:00:00;1974.5.1 0:00:00
"4612094";"Rossmann";"Helmut";"M";1956.6.28 0:00:00;1974.5.1 0:00:00
"4606515";"Hollig";"Klaus";"M";1953.4.21 0:00:00;1974.5.1 0:00:00
"4611268";"Boensch";"Uwe";"M";1958.10.15 0:00:00;1974.5.1 0:00:00
"4611489";"Braun";"Gottfried";"M";1933.6.30 0:00:00;1974.5.1 0:00:00
"2001730";"Karklins";"Andrew";"M";1947.4.14 0:00:00;1974.5.1 0:00:00
"14105586";"Shianovsky";"Vladislav I";"M";1929.12.22 0:00:00;1974.5.1 0:00:00
"14100312";"Legky";"Nikolay A";"M";1955.4.11 0:00:00;1974.5.1 0:00:00
"14602385";"Mikhalchishin";"Adrian";"M";1954.11.18 0:00:00;1974.5.1 0:00:00
"14900238";"Petrik";"Karol";"M";1951.8.19 0:00:00;1974.5.1 0:00:00
"1500350";"Ulrichsen";"Jarl H";"M";1947.7.15 0:00:00;1974.5.1 0:00:00
"2000652";"Diesen";"Mark C";"M";1957.9.16 0:00:00;1974.5.1 0:00:00
"2001446";"Dake";"Arthur William";"M";1910.4.8 0:00:00;1974.5.1 0:00:00
"2001640";"Formanek";"Edward W";"M";1942.5.6 0:00:00;1974.5.1 0:00:00
"2001659";"Kane";"George Francis";"M";1948.8.11 0:00:00;1974.5.1 0:00:00
"4611829";"Starck";"Bodo";"M";1934.10.13 0:00:00;1974.5.1 0:00:00
"4107594";"Shishkov";"Viktor";"M";1938.8.17 0:00:00;1974.5.1 0:00:00
"4108647";"Orlov";"Vsevolod";"M";1923.1.1 0:00:00;1974.5.1 0:00:00
"4103130";"Kochner";"A";"M";;1974.5.1 0:00:00
"401145";"De Veauce";"Louis";"M";;1974.5.1 0:00:00
"4107713";"Petukhov";"Valery";"M";1949.5.26 0:00:00;1974.5.1 0:00:00
"4102932";"Pukshansky";"Mikhail B";"M";1952.2.6 0:00:00;1974.5.1 0:00:00
"401455";"Perkins";"Alan H.";"M";1949.3.19 0:00:00;1974.5.1 0:00:00
"4100638";"Sveshnikov";"Evgeny";"M";1950.2.11 0:00:00;1974.5.1 0:00:00
"4106083";"Chudinovskikh";"Alexander M.";"M";1957.7.15 0:00:00;1974.5.1 0:00:00
"4100417";"Machulsky";"Anatoly D";"M";1956.9.24 0:00:00;1974.5.1 0:00:00
"4102770";"Popov";"Yuri N";"M";1931.1.1 0:00:00;1974.5.1 0:00:00
"4102258";"Shestoperov";"Aleksej";"M";1935.6.25 0:00:00;1974.5.1 0:00:00
"400319777";"Webb";"Simon";"M";1949.6.10 0:00:00;1974.5.1 0:00:00
"4102320";"Godes";"Dmitry R";"M";1939.7.26 0:00:00;1974.5.1 0:00:00
"4102819";"Stoliar";"Efim Samoilovich";"M";1923.3.10 0:00:00;1974.5.1 0:00:00
"4102401";"Mishuchkov";"Nikolai M";"M";1946.2.28 0:00:00;1974.5.1 0:00:00
"4106180";"Listergarten";"Leonid B";"M";1935.6.16 0:00:00;1974.5.1 0:00:00
"4106253";"Veksler";"Aleksander L";"M";1939.1.1 0:00:00;1974.5.1 0:00:00
"4106490777";"Shteiner";"David";"M";;1974.5.1 0:00:00
"4102754777";"Muratov";"Vladimir A.";"M";1935.11.14 0:00:00;1974.5.1 0:00:00
"700681";"Eperjesi";"Laszlo";"M";1943.5.16 0:00:00;1974.5.1 0:00:00
"3500853777";"Hernandez Padron";"Sergio";"M";1954.10.9 0:00:00;1974.5.1 0:00:00
"4104129";"Cherenkov";"A";"M";;1974.5.1 0:00:00
"2100541";"Carvalho";"Herbert Abreu";"M";1954.9.30 0:00:00;1974.5.1 0:00:00
"4612264";"Litkiewicz";"Kurt";"M";1934.5.18 0:00:00;1974.5.1 0:00:00
"4614283";"Boehlig";"Heinz";"M";1943.9.22 0:00:00;1974.5.1 0:00:00
"2801329";"Mart";"Avner";"M";1944.4.26 0:00:00;1974.5.1 0:00:00
"2800225";"Alterman";"Vladimir I";"M";1942.3.27 0:00:00;1974.5.1 0:00:00
"2801566";"Rajna";"George";"M";1947.2.14 0:00:00;1974.5.1 0:00:00
"2800438";"Gelfer";"Israel";"M";1945.8.15 0:00:00;1974.5.1 0:00:00
"4400062";"Agudelo";"Antonio";"M";1954.1.1 0:00:00;1974.5.1 0:00:00
"4400020";"Garcia";"Gildardo";"M";1954.3.9 0:00:00;1974.5.1 0:00:00
"2100177";"Nobrega";"Adauctoda W.";"M";1939.2.18 0:00:00;1974.5.1 0:00:00
"4103491";"Ostrovsky";"Alexander";"M";1937.12.30 0:00:00;1974.5.1 0:00:00
"2100428";"Pinto Paiva";"Jose";"M";;1974.5.1 0:00:00
"4103521";"Sorokin";"Garald K.";"M";1939.1.30 0:00:00;1974.5.1 0:00:00
"2100576";"Araujo";"Rodolfo";"M";1948.1.10 0:00:00;1974.5.1 0:00:00
"2201003";"Bartrina";"Modesto";"M";;1974.5.1 0:00:00
"2200996";"Pijuan Herranz";"Manuel";"M";1949.8.6 0:00:00;1974.5.1 0:00:00
"2200147";"Sanz Alonso";"Francisco J.";"M";1952.12.13 0:00:00;1974.5.1 0:00:00
"2201232";"Merino Mejuto";"Domingo";"M";1939.6.21 0:00:00;1974.5.1 0:00:00
"4101294";"Tuzovsky";"Aleksander I";"M";1945.2.12 0:00:00;1974.5.1 0:00:00
"4102002";"Kuyindzhi";"Alexander A";"M";1942.1.1 0:00:00;1974.5.1 0:00:00
"4101995777";"Korensky";"Valeri S.";"M";1940.8.26 0:00:00;1974.5.1 0:00:00
"4103742777";"Soloviev";"Vladimir A.";"M";1928.2.22 0:00:00;1974.5.1 0:00:00
"2300842";"Fridjonsson";"Julius";"M";1950.9.6 0:00:00;1974.5.1 0:00:00
"2100231";"Dumont";"Sad Glasser";"M";1957.1.13 0:00:00;1974.5.1 0:00:00
"777778100";"Isvoschikov";"Alexander";"M";1940.1.1 0:00:00;1974.5.1 0:00:00
"777773020";"Fiori de Azevedo";"Pio";"M";1905.4.20 0:00:00;1974.5.1 0:00:00
"1200194";"Grunberg";"Sergiu-Henric";"M";1947.7.27 0:00:00;1974.5.1 0:00:00
"11600420";"Zolotonos";"Leonid";"M";1950.11.3 0:00:00;1974.5.1 0:00:00
"1700944";"Helmertz";"Per-Inge";"M";1949.3.11 0:00:00;1974.5.1 0:00:00
"1701002";"Stenborg";"Ake";"M";1926.2.27 0:00:00;1974.5.1 0:00:00
"1600311";"Watzka";"Horst";"M";1938.9.13 0:00:00;1974.5.1 0:00:00
"1700685";"Wahlbom";"Magnus";"M";1945.5.15 0:00:00;1974.5.1 0:00:00
"1701410777";"Fridh";"Anton";"M";1919.12.20 0:00:00;1974.5.1 0:00:00
"1700308";"Eslon";"Jaan";"M";1952.3.4 0:00:00;1974.5.1 0:00:00
"11600110";"Petkevich";"Jusefs";"M";1940.12.19 0:00:00;1974.5.1 0:00:00
"777771236";"Ljungdahl";"John Bertil";"M";1935.12.8 0:00:00;1974.5.1 0:00:00
"3400220";"Baccelliere Pena";"Mario E.";"M";1953.12.5 0:00:00;1974.5.1 0:00:00
"777771698";"Reinhardt";"Enrique";"M";1903.3.29 0:00:00;1974.5.1 0:00:00
"777771700";"Rellstab";"Ludwig";"M";1904.11.23 0:00:00;1974.5.1 0:00:00
"777771558";"Perenyi";"Bela";"M";1953.10.20 0:00:00;1974.5.1 0:00:00
"777776040";"Euwe";"Max";"M";1901.5.20 0:00:00;1974.5.1 0:00:00
"77777603";"Garcia";"Gilberto";"M";1919.9.2 0:00:00;1974.5.1 0:00:00
"777772068";"Van Den Berg";"G.A.";"M";;1974.5.1 0:00:00
"777771237";"Ljungquist";"Lennart";"M";1931.9.5 0:00:00;1974.5.1 0:00:00
"7777757";"Antonov";"Liudmil";"M";1932.5.25 0:00:00;1974.5.1 0:00:00
"777771855";"Sigurjonsson";"Bjorn";"M";1949.1.26 0:00:00;1974.5.1 0:00:00
"1700952";"Lekander";"Rolf";"M";1947.1.2 0:00:00;1974.5.1 0:00:00
"700304";"Petran";"Pal";"M";1946.9.15 0:00:00;1974.5.1 0:00:00
"3501175";"Pelaez Villalba";"Armando Manuel";"M";1952.9.24 0:00:00;1974.5.1 0:00:00
"700673";"Varnusz";"Egon";"M";1933.11.15 0:00:00;1974.5.1 0:00:00
"2900769";"Petrov";"Petar G.";"M";1948.1.1 0:00:00;1974.5.1 0:00:00
"301230777";"Pithart";"Frantisek";"M";1915.10.20 0:00:00;1974.5.1 0:00:00
"2900688";"Todorov";"Todor Spirov";"M";1945.12.3 0:00:00;1974.5.1 0:00:00
"2900327";"Antonov";"Vladimir";"M";1949.11.10 0:00:00;1974.5.1 0:00:00
"2901978";"Slavov";"Dimcho";"M";1948.12.5 0:00:00;1974.5.1 0:00:00
"2900033";"Inkiov";"Ventzislav";"M";1956.5.19 0:00:00;1974.5.1 0:00:00
"2900971";"Pipkov";"Liuben";"M";1937.3.7 0:00:00;1974.5.1 0:00:00
"1203363";"Suba";"Mihai";"M";1947.6.1 0:00:00;1974.5.1 0:00:00
"702579";"Sallay";"Roland";"M";1911.1.11 0:00:00;1974.5.1 0:00:00
"3400328";"Orpinas Konnig";"Claudio";"M";1950.9.19 0:00:00;1974.5.1 0:00:00
"703648";"Muller";"Laszlo";"M";1920.9.25 0:00:00;1974.5.1 0:00:00
"700355";"Szilagyi";"Peter";"M";1937.10.30 0:00:00;1974.5.1 0:00:00
"700177";"Hazai";"Laszlo";"M";1953.6.14 0:00:00;1974.5.1 0:00:00
"703559";"Cuibus";"Janos";"M";1923.8.23 0:00:00;1974.5.1 0:00:00
"700045";"Pinter";"Jozsef";"M";1953.11.9 0:00:00;1974.5.1 0:00:00
"701491";"Ortel";"Endre";"M";1948.4.10 0:00:00;1974.5.1 0:00:00
"700223";"Horvath";"Gyula";"M";1951.5.28 0:00:00;1974.5.1 0:00:00
"701696";"Gasztonyi";"Andre";"M";1931.3.1 0:00:00;1974.5.1 0:00:00
"3400131";"Stekel-Grunberg";"Moises";"M";1936.10.1 0:00:00;1974.5.1 0:00:00
"700339";"Meleghegyi";"Csaba";"M";1941.9.15 0:00:00;1974.5.1 0:00:00
"5800013";"Leow";"Leslie M";"M";1956.10.18 0:00:00;1974.5.1 0:00:00
"100617";"Leskovar";"Mario";"M";1950.10.12 0:00:00;1974.5.1 0:00:00
"101478";"Morgado";"Juan J.";"M";1947.2.2 0:00:00;1974.5.1 0:00:00
"103896777";"Bazan";"Osvaldo";"M";1934.10.14 0:00:00;1974.5.1 0:00:00
"1000179";"Ligterink";"Gert";"M";1949.11.17 0:00:00;1974.5.1 0:00:00
"100480";"Frayle";"Jorge";"M";1949.10.21 0:00:00;1974.5.1 0:00:00
"101494";"Rebizzo";"Cayetano";"M";1908.8.7 0:00:00;1974.5.1 0:00:00
"1000772";"Baljon";"Christofoor";"M";1953.6.25 0:00:00;1974.5.1 0:00:00
"1000705";"Van Reek";"Jan";"M";1945.7.10 0:00:00;1974.5.1 0:00:00
"600938";"Meinsohn";"Francis";"M";1950.12.6 0:00:00;1974.5.1 0:00:00
"101311";"Szlos";"Leonardo";"M";1947.12.20 0:00:00;1974.5.1 0:00:00
"604011";"Dorfman";"Iossif D";"M";1953.5.1 0:00:00;1974.5.1 0:00:00
"101303";"Steinbaum";"Fernando";"M";1938.9.27 0:00:00;1974.5.1 0:00:00
"601837";"Puhm";"Alar";"M";1945.12.12 0:00:00;1974.5.1 0:00:00
"600296";"Vaisman";"Volodia";"M";1937.12.25 0:00:00;1974.5.1 0:00:00
"601080";"Bessenay";"Maurice";"M";1954.10.20 0:00:00;1974.5.1 0:00:00
"3500748";"Triana";"Justo";"M";1952.7.19 0:00:00;1974.5.1 0:00:00
